hour_index,aggregate_load
20174,891246.000000
20175,898821.000000
20176,893554.000000
20177,866650.000000
20178,849184.000000
20179,787114.000000
20180,748360.000000
20181,713924.000000
20182,637371.000000
20183,544220.000000
20184,463448.000000
20185,390321.000000
20186,378747.000000
20187,374375.000000
20188,375531.000000
20189,413264.000000
20190,458690.000000
20191,501985.000000
20192,550020.000000
20193,674759.000000
20194,796913.000000
20195,863799.000000
20196,901000.000000
20197,901010.000000
20198,909084.000000
20199,902038.000000
20200,911090.000000
20201,933805.000000
20202,905661.000000
20203,898645.000000
20204,898684.000000
20205,857442.000000
20206,754946.000000
20207,647009.000000
20208,524825.000000
20209,426890.000000
20210,405410.000000
20211,394049.000000
20212,389136.000000
20213,424171.000000
20214,465212.000000
20215,514016.000000
20216,560554.000000
20217,685487.000000
20218,787959.000000
20219,877843.000000
20220,907674.000000
20221,937797.000000
20222,923255.000000
20223,933696.000000
20224,933427.000000
20225,932902.000000
20226,921772.000000
20227,912345.000000
20228,914974.000000
20229,854004.000000
20230,759734.000000
20231,638354.000000
20232,508798.000000
20233,415338.000000
20234,389226.000000
20235,380661.000000
20236,380025.000000
20237,411806.000000
20238,459347.000000
20239,503199.000000
20240,552989.000000
20241,691529.000000
20242,789698.000000
20243,883189.000000
20244,919236.000000
20245,909695.000000
20246,928924.000000
20247,928152.000000
20248,934322.000000
20249,944623.000000
20250,926404.000000
20251,907576.000000
20252,924338.000000
20253,859384.000000
20254,769226.000000
20255,626313.000000
20256,500496.000000
20257,398534.000000
20258,381717.000000
20259,373041.000000
20260,368975.000000
20261,398651.000000
20262,444032.000000
20263,493311.000000
20264,546807.000000
20265,686635.000000
20266,781847.000000
20267,849891.000000
20268,914890.000000
20269,912597.000000
20270,915818.000000
20271,903659.000000
20272,912382.000000
20273,899326.000000
20274,908407.000000
20275,897760.000000
20276,904147.000000
20277,844044.000000
20278,775996.000000
20279,654749.000000
20280,513846.000000
20281,407567.000000
20282,385955.000000
20283,368980.000000
20284,363111.000000
20285,394098.000000
20286,438206.000000
20287,481230.000000
20288,538663.000000
20289,676774.000000
20290,779577.000000
20291,851537.000000
20292,888035.000000
20293,876141.000000
20294,900723.000000
20295,904236.000000
20296,930369.000000
20297,933693.000000
20298,917634.000000
20299,908460.000000
20300,910959.000000
20301,872551.000000
20302,785397.000000
20303,658261.000000
20304,521831.000000
20305,443071.000000
20306,407760.000000
20307,376438.000000
20308,370242.000000
20309,405175.000000
20310,450677.000000
20311,498528.000000
20312,540917.000000
20313,692431.000000
20314,844860.000000
20315,944782.000000
20316,946083.000000
20317,956666.000000
20318,934550.000000
20319,961818.000000
20320,960565.000000
20321,951600.000000
20322,921184.000000
20323,924948.000000
20324,919201.000000
20325,878550.000000
20326,764238.000000
20327,652557.000000
20328,524010.000000
20329,431632.000000
20330,413973.000000
20331,393859.000000
20332,363745.000000
20333,387740.000000
20334,437367.000000
20335,478597.000000
20336,516754.000000
20337,668215.000000
20338,805161.000000
20339,930082.000000
20340,923182.000000
20341,922557.000000
20342,949515.000000
20343,954291.000000
20344,967927.000000
20345,968170.000000
20346,956983.000000
20347,925855.000000
20348,918937.000000
20349,876154.000000
20350,732731.000000
20351,593175.000000
20352,479017.000000
20353,396037.000000
20354,385800.000000
20355,377979.000000
20356,376594.000000
20357,405110.000000
20358,445920.000000
20359,486884.000000
20360,531623.000000
20361,679370.000000
20362,806840.000000
20363,903545.000000
20364,942050.000000
20365,973535.000000
20366,962240.000000
20367,980820.000000
20368,1006049.000000
20369,1007851.000000
20370,992044.000000
20371,971459.000000
20372,934539.000000
20373,868612.000000
20374,762009.000000
20375,646893.000000
20376,512938.000000
20377,416234.000000
20378,391319.000000
20379,380227.000000
20380,379539.000000
20381,410859.000000
20382,455171.000000
20383,503393.000000
20384,554983.000000
20385,686306.000000
20386,829023.000000
20387,890109.000000
20388,925326.000000
20389,964612.000000
20390,961217.000000
20391,1019579.000000
20392,1032597.000000
20393,1047778.000000
20394,1015679.000000
20395,988933.000000
20396,976152.000000
20397,882260.000000
20398,769561.000000
20399,639330.000000
20400,509071.000000
20401,414022.000000
20402,397564.000000
20403,386601.000000
20404,382724.000000
20405,411240.000000
20406,461448.000000
20407,511606.000000
20408,563078.000000
20409,711800.000000
20410,863435.000000
20411,988892.000000
20412,1026233.000000
20413,1059406.000000
20414,1062516.000000
20415,1092045.000000
20416,1115529.000000
20417,1102522.000000
20418,1066009.000000
20419,1035829.000000
20420,1013038.000000
20421,919981.000000
20422,803886.000000
20423,659747.000000
20424,531316.000000
20425,417110.000000
20426,396845.000000
20427,388651.000000
20428,382855.000000
20429,413949.000000
20430,449765.000000
20431,505885.000000
20432,546568.000000
20433,696587.000000
20434,863734.000000
20435,972237.000000
20436,1018626.000000
20437,1062211.000000
20438,1080858.000000
20439,1111156.000000
20440,1102232.000000
20441,1114698.000000
20442,1062883.000000
20443,1051876.000000
20444,1024354.000000
20445,903776.000000
20446,770146.000000
20447,627822.000000
20448,512834.000000
20449,414073.000000
20450,399814.000000
20451,385651.000000
20452,384219.000000
20453,412871.000000
20454,462866.000000
20455,513604.000000
20456,559704.000000
20457,717004.000000
20458,871496.000000
20459,1028251.000000
20460,1095037.000000
20461,1123521.000000
20462,1154467.000000
20463,1149331.000000
20464,1187986.000000
20465,1178431.000000
20466,1135547.000000
20467,1074815.000000
20468,1072662.000000
20469,949688.000000
20470,832425.000000
20471,687258.000000
20472,545845.000000
20473,453037.000000
20474,418752.000000
20475,396165.000000
20476,388237.000000
20477,417650.000000
20478,462610.000000
20479,509994.000000
20480,553364.000000
20481,718661.000000
20482,888298.000000
20483,1061028.000000
20484,1109619.000000
20485,1113772.000000
20486,1122726.000000
20487,1166394.000000
20488,1141974.000000
20489,1142299.000000
20490,1111377.000000
20491,1069869.000000
20492,1054875.000000
20493,960684.000000
20494,839356.000000
20495,682024.000000
20496,547724.000000
20497,451074.000000
20498,428073.000000
20499,412184.000000
20500,383624.000000
20501,408615.000000
20502,448297.000000
20503,499154.000000
20504,545436.000000
20505,715541.000000
20506,897803.000000
20507,1115754.000000
20508,1072848.000000
20509,1092604.000000
20510,1101363.000000
20511,1123304.000000
20512,1141594.000000
20513,1138961.000000
20514,1114819.000000
20515,1078259.000000
20516,1052553.000000
20517,993596.000000
20518,799093.000000
20519,620283.000000
20520,507517.000000
20521,412514.000000
20522,398067.000000
20523,393704.000000
20524,393923.000000
20525,419538.000000
20526,462279.000000
20527,514309.000000
20528,573267.000000
20529,719957.000000
20530,908294.000000
20531,1064359.000000
20532,1109473.000000
20533,1142420.000000
20534,1111322.000000
20535,1111716.000000
20536,1122217.000000
20537,1139562.000000
20538,1124237.000000
20539,1080682.000000
20540,1042316.000000
20541,932947.000000
20542,796836.000000
20543,654192.000000
20544,529303.000000
20545,427009.000000
20546,408446.000000
20547,406168.000000
20548,402941.000000
20549,433131.000000
20550,473165.000000
20551,515191.000000
20552,572792.000000
20553,729908.000000
20554,899769.000000
20555,1020853.000000
20556,1060265.000000
20557,1084009.000000
20558,1096174.000000
20559,1120449.000000
20560,1123401.000000
20561,1124477.000000
20562,1084294.000000
20563,1046357.000000
20564,1029290.000000
20565,916542.000000
20566,790206.000000
20567,651679.000000
20568,523753.000000
20569,428782.000000
20570,404665.000000
20571,393668.000000
20572,388511.000000
20573,417441.000000
20574,468110.000000
20575,514033.000000
20576,567874.000000
20577,708683.000000
20578,863496.000000
20579,987915.000000
20580,1040933.000000
20581,1082067.000000
20582,1092415.000000
20583,1134953.000000
20584,1116642.000000
20585,1110390.000000
20586,1085137.000000
20587,1037848.000000
20588,1026862.000000
20589,911035.000000
20590,783729.000000
20591,653166.000000
20592,524788.000000
20593,424199.000000
20594,402785.000000
20595,392557.000000
20596,387467.000000
20597,422463.000000
20598,472418.000000
20599,520826.000000
20600,567464.000000
20601,730018.000000
20602,876626.000000
20603,971011.000000
20604,1033951.000000
20605,1070468.000000
20606,1104221.000000
20607,1130373.000000
20608,1145094.000000
20609,1124797.000000
20610,1086311.000000
20611,1046327.000000
20612,1024567.000000
20613,903201.000000
20614,775477.000000
20615,648944.000000
20616,519609.000000
20617,425232.000000
20618,402440.000000
20619,392370.000000
20620,385669.000000
20621,418788.000000
20622,467333.000000
20623,520059.000000
20624,571274.000000
20625,740158.000000
20626,904031.000000
20627,1025366.000000
20628,1080960.000000
20629,1091229.000000
20630,1113907.000000
20631,1122664.000000
20632,1142917.000000
20633,1157204.000000
20634,1129847.000000
20635,1067653.000000
20636,1078376.000000
20637,944684.000000
20638,838715.000000
20639,719362.000000
20640,556156.000000
20641,463544.000000
20642,425392.000000
20643,403593.000000
20644,396687.000000
20645,422338.000000
20646,465631.000000
20647,510852.000000
20648,567283.000000
20649,724501.000000
20650,891986.000000
20651,1067424.000000
20652,1085941.000000
20653,1135212.000000
20654,1140396.000000
20655,1172843.000000
20656,1167177.000000
20657,1192553.000000
20658,1177397.000000
20659,1105333.000000
20660,1085395.000000
20661,966514.000000
20662,826818.000000
20663,686129.000000
20664,553806.000000
20665,461577.000000
20666,435562.000000
20667,424013.000000
20668,388746.000000
20669,414555.000000
20670,460857.000000
20671,504504.000000
20672,546508.000000
20673,756196.000000
20674,932061.000000
20675,1060031.000000
20676,1074961.000000
20677,1123864.000000
20678,1122805.000000
20679,1158503.000000
20680,1163724.000000
20681,1159646.000000
20682,1150203.000000
20683,1087638.000000
20684,1076749.000000
20685,964126.000000
20686,840624.000000
20687,626478.000000
20688,502211.000000
20689,418784.000000
20690,395431.000000
20691,390955.000000
20692,398171.000000
20693,418111.000000
20694,455861.000000
20695,506330.000000
20696,563129.000000
20697,709444.000000
20698,888377.000000
20699,1014211.000000
20700,1063421.000000
20701,1102528.000000
20702,1071731.000000
20703,1112036.000000
20704,1103236.000000
20705,1123682.000000
20706,1116560.000000
20707,1069465.000000
20708,1026780.000000
20709,947145.000000
20710,797934.000000
20711,606400.000000
20712,532633.000000
20713,441389.000000
20714,419953.000000
20715,405758.000000
20716,369347.000000
20717,375229.000000
20718,461259.000000
20719,514285.000000
20720,573117.000000
20721,755006.000000
20722,920032.000000
20723,1043647.000000
20724,1083486.000000
20725,1091268.000000
20726,1127656.000000
20727,1154033.000000
20728,1148175.000000
20729,1156697.000000
20730,1132528.000000
20731,1081427.000000
20732,1071605.000000
20733,983403.000000
20734,795359.000000
20735,653436.000000
20736,526601.000000
20737,433842.000000
20738,410941.000000
20739,403652.000000
20740,395447.000000
20741,424516.000000
20742,461147.000000
20743,515734.000000
20744,569458.000000
20745,780315.000000
20746,945134.000000
20747,1070684.000000
20748,1060875.000000
20749,1107402.000000
20750,1129432.000000
20751,1157443.000000
20752,1181144.000000
20753,1179273.000000
20754,1153691.000000
20755,1100703.000000
20756,1045829.000000
20757,1025317.000000
20758,828506.000000
20759,668492.000000
20760,534670.000000
20761,436327.000000
20762,416068.000000
20763,409691.000000
20764,404870.000000
20765,432900.000000
20766,476341.000000
20767,526581.000000
20768,585367.000000
20769,786285.000000
20770,971377.000000
20771,1087519.000000
20772,1098260.000000
20773,1139362.000000
20774,1143600.000000
20775,1176595.000000
20776,1167544.000000
20777,1161720.000000
20778,1120751.000000
20779,1077101.000000
20780,1025008.000000
20781,1027788.000000
20782,882362.000000
20783,674078.000000
20784,546678.000000
20785,452459.000000
20786,433401.000000
20787,417366.000000
20788,408082.000000
20789,440591.000000
20790,489995.000000
20791,538174.000000
20792,600757.000000
20793,787586.000000
20794,975567.000000
20795,1031717.000000
20796,1085996.000000
20797,1108194.000000
20798,1134523.000000
20799,1146476.000000
20800,1153617.000000
20801,1158026.000000
20802,1138904.000000
20803,1113229.000000
20804,1068765.000000
20805,1042873.000000
20806,913713.000000
20807,708018.000000
20808,563147.000000
20809,474060.000000
20810,434641.000000
20811,413325.000000
20812,402155.000000
20813,425418.000000
20814,474070.000000
20815,517471.000000
20816,572268.000000
20817,772046.000000
20818,968362.000000
20819,1082517.000000
20820,1102910.000000
20821,1112795.000000
20822,1118690.000000
20823,1144230.000000
20824,1158253.000000
20825,1140517.000000
20826,1114879.000000
20827,1066992.000000
20828,1024803.000000
20829,1024214.000000
20830,893808.000000
20831,693962.000000
20832,555706.000000
20833,461608.000000
20834,437218.000000
20835,423451.000000
20836,391676.000000
20837,417186.000000
20838,457618.000000
20839,501056.000000
20840,551942.000000
20841,723741.000000
20842,937666.000000
20843,1168427.000000
20844,1127899.000000
20845,1131688.000000
20846,1132853.000000
20847,1145337.000000
20848,1132003.000000
20849,1111516.000000
20850,1083103.000000
20851,1022695.000000
20852,982980.000000
20853,1005521.000000
20854,833928.000000
20855,624100.000000
20856,514620.000000
20857,426221.000000
20858,412495.000000
20859,402300.000000
20860,398017.000000
20861,420261.000000
20862,461301.000000
20863,516207.000000
